risk_number,risk_name,round,criteria,actor_sector_category,actor_sector_name,vuln_resp_level,count,total,pct
6.1,6.1 Power centralization and unfair distribution of benefits,2,Vulnerability,Sector,Real Estate,Extremely vulnerable,12,61,19.7
6.1,6.1 Power centralization and unfair distribution of benefits,2,Vulnerability,Sector,Real Estate,Highly vulnerable,12,61,19.7
6.1,6.1 Power centralization and unfair distribution of benefits,2,Vulnerability,Sector,Real Estate,Minimally vulnerable,5,61,8.2
6.1,6.1 Power centralization and unfair distribution of benefits,2,Vulnerability,Sector,Real Estate,Moderately vulnerable,29,61,47.5
6.1,6.1 Power centralization and unfair distribution of benefits,2,Vulnerability,Sector,Real Estate,Not at all vulnerable,1,61,1.6
6.1,6.1 Power centralization and unfair distribution of benefits,2,Vulnerability,Sector,Scientific,Extremely vulnerable,26,61,42.6
6.1,6.1 Power centralization and unfair distribution of benefits,2,Vulnerability,Sector,Scientific,Highly vulnerable,22,61,36.1
6.1,6.1 Power centralization and unfair distribution of benefits,2,Vulnerability,Sector,Scientific,Minimally vulnerable,3,61,4.9
6.1,6.1 Power centralization and unfair distribution of benefits,2,Vulnerability,Sector,Scientific,Moderately vulnerable,10,61,16.4
6.1,6.1 Power centralization and unfair distribution of benefits,2,Vulnerability,Sector,Trade,Don't Know/Unsure,1,61,1.6
6.1,6.1 Power centralization and unfair distribution of benefits,2,Vulnerability,Sector,Trade,Extremely vulnerable,12,61,19.7
6.1,6.1 Power centralization and unfair distribution of benefits,2,Vulnerability,Sector,Trade,Highly vulnerable,28,61,45.9
6.1,6.1 Power centralization and unfair distribution of benefits,2,Vulnerability,Sector,Trade,Minimally vulnerable,4,61,6.6
6.1,6.1 Power centralization and unfair distribution of benefits,2,Vulnerability,Sector,Trade,Moderately vulnerable,16,61,26.2
6.1,6.1 Power centralization and unfair distribution of benefits,3,Responsibility,Actor,AI Deployer,Highly responsible,34,53,64.2
6.1,6.1 Power centralization and unfair distribution of benefits,3,Responsibility,Actor,AI Deployer,Minimally responsible,4,53,7.5
6.1,6.1 Power centralization and unfair distribution of benefits,3,Responsibility,Actor,AI Deployer,Moderately responsible,12,53,22.6
6.1,6.1 Power centralization and unfair distribution of benefits,3,Responsibility,Actor,AI Deployer,Primarily responsible,3,53,5.7
6.1,6.1 Power centralization and unfair distribution of benefits,3,Responsibility,Actor,AI Developer (General-purpose AI),Highly responsible,33,53,62.3
6.1,6.1 Power centralization and unfair distribution of benefits,3,Responsibility,Actor,AI Developer (General-purpose AI),Minimally responsible,2,53,3.8
6.1,6.1 Power centralization and unfair distribution of benefits,3,Responsibility,Actor,AI Developer (General-purpose AI),Moderately responsible,3,53,5.7
6.1,6.1 Power centralization and unfair distribution of benefits,3,Responsibility,Actor,AI Developer (General-purpose AI),Primarily responsible,15,53,28.3
6.1,6.1 Power centralization and unfair distribution of benefits,3,Responsibility,Actor,AI Developer (Specialised AI),Highly responsible,8,45,17.8
6.1,6.1 Power centralization and unfair distribution of benefits,3,Responsibility,Actor,AI Developer (Specialised AI),Minimally responsible,4,45,8.9
6.1,6.1 Power centralization and unfair distribution of benefits,3,Responsibility,Actor,AI Developer (Specialised AI),Moderately responsible,26,45,57.8
6.1,6.1 Power centralization and unfair distribution of benefits,3,Responsibility,Actor,AI Developer (Specialised AI),Not at all responsible,2,45,4.4
6.1,6.1 Power centralization and unfair distribution of benefits,3,Responsibility,Actor,AI Developer (Specialised AI),Primarily responsible,5,45,11.1
6.1,6.1 Power centralization and unfair distribution of benefits,3,Responsibility,Actor,AI Governance Actor,Highly responsible,6,53,11.3
6.1,6.1 Power centralization and unfair distribution of benefits,3,Responsibility,Actor,AI Governance Actor,Moderately responsible,1,53,1.9
6.1,6.1 Power centralization and unfair distribution of benefits,3,Responsibility,Actor,AI Governance Actor,Primarily responsible,46,53,86.8
6.1,6.1 Power centralization and unfair distribution of benefits,3,Responsibility,Actor,AI Infrastructure Provider,Don't Know/Unsure,1,45,2.2
6.1,6.1 Power centralization and unfair distribution of benefits,3,Responsibility,Actor,AI Infrastructure Provider,Highly responsible,29,45,64.4
6.1,6.1 Power centralization and unfair distribution of benefits,3,Responsibility,Actor,AI Infrastructure Provider,Minimally responsible,5,45,11.1
6.1,6.1 Power centralization and unfair distribution of benefits,3,Responsibility,Actor,AI Infrastructure Provider,Moderately responsible,6,45,13.3
6.1,6.1 Power centralization and unfair distribution of benefits,3,Responsibility,Actor,AI Infrastructure Provider,Not at all responsible,2,45,4.4
6.1,6.1 Power centralization and unfair distribution of benefits,3,Responsibility,Actor,AI Infrastructure Provider,Primarily responsible,2,45,4.4
6.1,6.1 Power centralization and unfair distribution of benefits,3,Responsibility,Actor,AI User,Highly responsible,4,53,7.5
6.1,6.1 Power centralization and unfair distribution of benefits,3,Responsibility,Actor,AI User,Minimally responsible,28,53,52.8
6.1,6.1 Power centralization and unfair distribution of benefits,3,Responsibility,Actor,AI User,Moderately responsible,6,53,11.3
6.1,6.1 Power centralization and unfair distribution of benefits,3,Responsibility,Actor,AI User,Not at all responsible,13,53,24.5
6.1,6.1 Power centralization and unfair distribution of benefits,3,Responsibility,Actor,AI User,Primarily responsible,2,53,3.8
6.1,6.1 Power centralization and unfair distribution of benefits,3,Responsibility,Actor,Affected Stakeholder,Highly responsible,3,45,6.7
6.1,6.1 Power centralization and unfair distribution of benefits,3,Responsibility,Actor,Affected Stakeholder,Minimally responsible,23,45,51.1
6.1,6.1 Power centralization and unfair distribution of benefits,3,Responsibility,Actor,Affected Stakeholder,Moderately responsible,2,45,4.4
6.1,6.1 Power centralization and unfair distribution of benefits,3,Responsibility,Actor,Affected Stakeholder,Not at all responsible,13,45,28.9
6.1,6.1 Power centralization and unfair distribution of benefits,3,Responsibility,Actor,Affected Stakeholder,Primarily responsible,4,45,8.9
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Actor,AI Deployer,Extremely vulnerable,5,52,9.6
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Actor,AI Deployer,Highly vulnerable,12,52,23.1
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Actor,AI Deployer,Minimally vulnerable,5,52,9.6
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Actor,AI Deployer,Moderately vulnerable,29,52,55.8
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Actor,AI Deployer,Not at all vulnerable,1,52,1.9
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Actor,AI Developer (General-purpose AI),Extremely vulnerable,3,52,5.8
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Actor,AI Developer (General-purpose AI),Highly vulnerable,6,52,11.5
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Actor,AI Developer (General-purpose AI),Minimally vulnerable,18,52,34.6
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Actor,AI Developer (General-purpose AI),Moderately vulnerable,23,52,44.2
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Actor,AI Developer (General-purpose AI),Not at all vulnerable,2,52,3.8
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Actor,AI Developer (Specialised AI),Extremely vulnerable,4,45,8.9
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Actor,AI Developer (Specialised AI),Highly vulnerable,10,45,22.2
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Actor,AI Developer (Specialised AI),Minimally vulnerable,6,45,13.3
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Actor,AI Developer (Specialised AI),Moderately vulnerable,24,45,53.3
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Actor,AI Developer (Specialised AI),Not at all vulnerable,1,45,2.2
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Actor,AI Governance Actor,Extremely vulnerable,7,53,13.2
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Actor,AI Governance Actor,Highly vulnerable,35,53,66.0
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Actor,AI Governance Actor,Minimally vulnerable,2,53,3.8
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Actor,AI Governance Actor,Moderately vulnerable,9,53,17.0
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Actor,AI Infrastructure Provider,Extremely vulnerable,4,46,8.7
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Actor,AI Infrastructure Provider,Highly vulnerable,5,46,10.9
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Actor,AI Infrastructure Provider,Minimally vulnerable,6,46,13.0
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Actor,AI Infrastructure Provider,Moderately vulnerable,29,46,63.0
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Actor,AI Infrastructure Provider,Not at all vulnerable,2,46,4.3
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Actor,AI User,Extremely vulnerable,43,53,81.1
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Actor,AI User,Highly vulnerable,7,53,13.2
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Actor,AI User,Minimally vulnerable,2,53,3.8
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Actor,AI User,Moderately vulnerable,1,53,1.9
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Actor,Affected Stakeholder,Extremely vulnerable,35,46,76.1
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Actor,Affected Stakeholder,Highly vulnerable,10,46,21.7
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Actor,Affected Stakeholder,Moderately vulnerable,1,46,2.2
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Sector,Accommodation,Don't Know/Unsure,1,52,1.9
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Sector,Accommodation,Extremely vulnerable,7,52,13.5
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Sector,Accommodation,Highly vulnerable,3,52,5.8
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Sector,Accommodation,Minimally vulnerable,11,52,21.2
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Sector,Accommodation,Moderately vulnerable,28,52,53.8
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Sector,Accommodation,Not at all vulnerable,2,52,3.8
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Sector,Agriculture,Don't Know/Unsure,2,53,3.8
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Sector,Agriculture,Extremely vulnerable,12,53,22.6
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Sector,Agriculture,Highly vulnerable,6,53,11.3
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Sector,Agriculture,Minimally vulnerable,9,53,17.0
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Sector,Agriculture,Moderately vulnerable,24,53,45.3
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Sector,Arts,Extremely vulnerable,9,53,17.0
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Sector,Arts,Highly vulnerable,27,53,50.9
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Sector,Arts,Minimally vulnerable,4,53,7.5
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Sector,Arts,Moderately vulnerable,13,53,24.5
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Sector,Education,Don't Know/Unsure,1,52,1.9
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Sector,Education,Extremely vulnerable,17,52,32.7
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Sector,Education,Highly vulnerable,28,52,53.8
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Sector,Education,Minimally vulnerable,1,52,1.9
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Sector,Education,Moderately vulnerable,5,52,9.6
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Sector,Finance,Extremely vulnerable,36,53,67.9
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Sector,Finance,Highly vulnerable,11,53,20.8
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Sector,Finance,Minimally vulnerable,1,53,1.9
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Sector,Finance,Moderately vulnerable,5,53,9.4
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Sector,Healthcare,Extremely vulnerable,22,53,41.5
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Sector,Healthcare,Highly vulnerable,21,53,39.6
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Sector,Healthcare,Minimally vulnerable,1,53,1.9
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Sector,Healthcare,Moderately vulnerable,9,53,17.0
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Sector,Information,Extremely vulnerable,41,53,77.4
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Sector,Information,Highly vulnerable,7,53,13.2
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Sector,Information,Minimally vulnerable,1,53,1.9
6.1,6.1 Power centralization and unfair distribution of benefits,3,Vulnerability,Sector,Information,Moderately vulnerable,4,53,7.5
